,Date,Index_Symbol,Index_Name,Index_ISIN,Index_Type,Index_Currency,Index_Close,Index_Component_Count,Index_Float,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,Instrument_Name,Country,Currency,Exchange,ICB,outNoShares_Review,Free_Float_Review,close_Review,Mcap_Units_Index_Currency,Weight,Cutoff,close_Cutoff,Free_Float_Cutoff,outNoShares_Cutoff,ADTV_3M_USD_Cutoff,Market_Cap_USD_Cutoff,Rank,Prev_Comp,New_Rank
66,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,HANS,US61174X1090,BZ07BW4,MNST.OQ,MONSTER BEVERAGE,US,USD,NASDAQ,45101020.0,528885811,0.7122,91.64,34518265572.0,0.001984716667369047,2021-11-30,83.78,0.7122,528562217.0,184370197.7,44282942540.26,67,True,67.0
67,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,EBAY,US2786421030,2293819,EBAY.OQ,eBay Inc.,US,USD,NASDAQ,40201070.0,626003781,1.0,63.79,39932781190.0,0.0022960382014814563,2021-11-30,67.46,1.0,650055805.0,477038540.2,43852764605.299995,68,True,68.0
68,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,CTAS,US1729081059,2197137,CTAS.OQ,Cintas Corp.,US,USD,NASDAQ,50205010.0,103407624,0.8676,429.94,38572692483.0,0.0022178363949552048,2021-11-30,422.19,0.8676,102967245.0,144597961.2,43471741166.55,69,True,69.0
69,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US9LYE,US22788C1053,BJJP138,CRWD.OQ,CROWDSTRIKE HOLDINGS A,US,USD,NASDAQ,10101015.0,205834483,1.0,206.29,42461595498.0,0.0024414388994191925,2021-11-30,217.14,1.0,199152336.0,904013026.3,43243938239.04,70,False,70.0
70,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,PAYX,US7043261079,2674458,PAYX.OQ,Paychex Inc.,US,USD,NASDAQ,50205020.0,360620420,0.8952,123.8,39966032118.0,0.0022979500493079193,2021-11-30,119.2,0.8952,359830185.0,158877455.6,42891758052.0,71,True,71.0
71,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US05B2,US23804L1035,BKT9Y49,DDOG.OQ,DATADOG A,US,USD,NASDAQ,10101015.0,257196936,0.9225,164.38,39001484833.0,0.0022424909165478443,2021-11-30,178.29,0.9107,239734809.0,452723664.4,42742319096.61,72,False,72.0
72,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,ODFL,US6795801009,2656423,ODFL.OQ,OLD DOMINION FGT. LINES,US,USD,NASDAQ,50206010.0,115011172,0.9435,333.85,36227078665.0,0.0020829692814820404,2021-11-30,355.17,0.9435,115964663.0,184501961.4,41187169357.71,73,True,73.0
73,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,CTSH,US1924461023,2257019,CTSH.OQ,Cognizant Technology Solutions,US,USD,NASDAQ,10101010.0,525251734,1.0,82.91,43548621266.0,0.002503940248309656,2021-11-30,77.98,1.0,527411884.0,192343204.7,41127578714.32,74,True,74.0
74,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US20MA,US5007541064,BYRY499,KHC.OQ,KRAFT HEINZ COMPANY,US,USD,NASDAQ,45102020.0,1223387136,0.7336,35.27,31654006841.0,0.0018200287275530822,2021-11-30,33.61,0.7336,1223147340.0,224759085.6,41109982097.4,75,True,75.0
75,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,AEP,US0255371017,2026242,AEP.OQ,American Electric Power Co. In,US,USD,NASDAQ,65101015.0,503651677,1.0,87.23,43933535785.0,0.0025260719008916247,2021-11-30,81.05,1.0,500251339.0,218270590.9,40545371025.95,76,True,76.0
76,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,ROST,US7782961038,2746711,ROST.OQ,Ross Stores Inc.,US,USD,NASDAQ,40401020.0,355365961,1.0,105.86,37619040631.0,0.0021630037232039604,2021-11-30,109.09,1.0,357120667.0,211757218.0,38958293563.03,77,True,77.0
77,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,WAG,US9314271084,BTN1Y44,WBA.OQ,WALGREENS BOOTS ALLIANCE,US,USD,NASDAQ,45201015.0,864987306,0.8363,48.83,35323079206.0,0.0020309915020705143,2021-11-30,44.8,0.8363,864987306.0,291852816.5,38751431308.799995,78,True,78.0
78,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,U1196,US92345Y1064,B4P9W92,VRSK.OQ,VERISK ANALYTICS CL.A,US,USD,NASDAQ,50205020.0,161161375,1.0,221.31,35666623901.0,0.002050744489969935,2021-11-30,224.87,1.0,162091206.0,161122558.2,36449449493.22,79,True,79.0
79,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US92IF,US57667L1070,BK80XH9,MTCH.OQ,MATCH GROUP,US,USD,NASDAQ,10101020.0,283085312,1.0,125.84,35623455662.0,0.002048262420780637,2021-11-30,129.99,1.0,276810727.0,650082043.6,35982626402.73,80,True,80.0
80,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,9147.27,2255,0.9081,3.79e+19,4141573575,ERTS,US2855121099,2310194,EA.OQ,Electronic Arts Inc.,US,USD,NASDAQ,40203040.0,288796815,1.0,141.01,40723238883.0,0.002341487604345422,2020-11-30,127.75,1.0,288687620.0,347366850.2,36879843455.0,60,True,81.0
81,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,9147.27,2255,0.9081,3.79e+19,4141573575,IDPH,US09062X1037,2455965,BIIB.OQ,BIOGEN INC.,US,USD,NASDAQ,20103010.0,153881597,1.0,248.32,38211878167.0,0.002197090445675197,2020-11-30,240.17,1.0,158313471.0,465287790.2,38022146330.07,57,True,82.0
82,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,CPRT,US2172041061,2208073,CPRT.OQ,COPART,US,USD,NASDAQ,5377.0,232250144,0.9121,89.87,19037643474.0,0.0010946183907028827,2019-11-29,89.0,0.9107,229112884.0,136729239.2,20391046676.0,78,False,83.0
83,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,9147.27,2255,0.9081,3.79e+19,4141573575,NSP,US98389B1008,2614807,XEL.OQ,Xcel Energy Inc.,US,USD,NASDAQ,65101015.0,525342304,1.0,65.39,34352133259.0,0.0019751644617429583,2020-11-30,67.36,1.0,525170820.0,172425845.6,35375506435.2,64,True,84.0
84,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,9147.27,2255,0.9081,3.79e+19,4141573575,ANSS,US03662Q1058,2045623,ANSS.OQ,Ansys Inc.,US,USD,NASDAQ,10101015.0,85789237,1.0,355.95,30536678910.0,0.0017557850776817661,2020-11-30,338.06,1.0,85595438.0,138302308.9,28936393770.28,79,True,85.0
85,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,FAST,US3119001044,2332262,FAST.OQ,Fastenal Co.,US,USD,NASDAQ,2797.0,573430436,1.0,36.93,21176786001.0,0.0012176139050157084,2019-11-29,35.52,1.0,572629646.0,158190436.5,20339805025.920002,79,True,86.0
86,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,DLTR,US2567461080,2272476,DLTR.OQ,Dollar Tree Inc.,US,USD,NASDAQ,5379.0,236624725,1.0,92.44,21873589579.0,0.0012576784230968483,2019-11-29,91.46,1.0,237578972.0,240811549.8,21728972779.12,73,True,87.0
87,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,9147.27,2255,0.9081,3.79e+19,4141573575,US03MB,US81181C1045,BLPK4D2,SGEN.OQ,SEAGEN,US,USD,NASDAQ,20103010.0,180306390,0.7378,197.84,26318665991.0,0.001513259550839885,2020-11-30,170.31,0.7249,173101783.0,179563066.3,29480964662.73,78,True,88.0
88,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,9147.27,2255,0.9081,3.79e+19,4141573575,PCAR,US6937181088,2665861,PCAR.OQ,Paccar Inc.,US,USD,NASDAQ,50206015.0,346439802,1.0,85.85,29741857002.0,0.0017100847430254016,2020-11-30,87.06,1.0,345726900.0,137842599.3,30098983914.0,77,True,89.0
89,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,9147.27,2255,0.9081,3.79e+19,4141573575,US81KF,US6792951054,BDFZSP1,OKTA.OQ,OKTA CL.A,US,USD,NASDAQ,10101010.0,119960425,1.0,275.54,33053895505.0,0.0019005189352115897,2020-11-30,245.04,1.0,116100977.0,290487472.1,28449383404.079998,80,False,90.0
90,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,VRSN,US92343E1029,2142922,VRSN.OQ,VeriSign Inc.,US,USD,NASDAQ,9533.0,118371848,0.8929,192.43,20338739347.0,0.0011694282521544053,2019-11-29,190.74,0.8929,119183359.0,119154390.2,22733033895.66,68,True,91.0
91,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,9147.27,2255,0.9081,3.79e+19,4141573575,US93B9,US77543R1023,BZ1LFG7,ROKU.OQ,ROKU,US,USD,NASDAQ,15102010.0,108986407,1.0,354.0,38581188078.0,0.0022183248710914275,2020-11-30,293.57,1.0,105891320.0,1509572720.0,31086514812.399998,74,False,92.0
92,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,6141.87,2369,0.8966,2.75e+19,4479295138,AHAA,US83088M1027,2961053,SWKS.OQ,SKYWORKS SLTN.,US,USD,NASDAQ,9576.0,184524549,1.0,95.84,17684832776.0,0.0010168350520668393,2017-11-30,104.74,1.0,184524549.0,199653866.8,19327101262.26,65,True,93.0
93,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,US008U,US82968B1035,BGLDK10,SIRI.OQ,SIRIUS XM HOLDINGS,US,USD,NASDAQ,5553.0,4423719942,0.3137,7.09,9838941506.0,0.000565715306740885,2019-11-29,6.98,0.3137,4607284743.0,121094174.8,32158847506.140003,52,True,94.0
94,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,9147.27,2255,0.9081,3.79e+19,4141573575,US418Z,US5303073051,BRTLC06,LBRDK.OQ,Liberty Broadband Cl C,US,USD,NASDAQ,15102010.0,208317548,1.0,159.01,33124573307.0,0.0019045827376454002,2020-11-30,157.35,1.0,152957753.0,128212591.8,24067902434.55,87,,95.0
95,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,6141.87,2369,0.8966,2.75e+19,4479295138,EXPEV,US30212P3038,B748CK2,EXPE.OQ,Expedia Inc.,US,USD,NASDAQ,5759.0,139695003,0.8291,121.96,14125544647.0,0.0008121846052226821,2017-11-30,122.5,0.8291,138146990.0,348423984.4,16923006275.0,70,True,96.0
96,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,CERN,US1567821046,2185284,CERN.OQ,Cerner Corp.,US,USD,NASDAQ,9537.0,314097410,1.0,73.44,23067313790.0,0.0013263146740368575,2019-11-29,71.59,1.0,318393949.0,132910926.2,22793822808.91,67,True,97.0
97,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,US02E2,US90384S3031,B28TS42,ULTA.OQ,Ulta Beauty,US,USD,NASDAQ,5379.0,59770399,1.0,229.06,13691007595.0,0.0007871997771786744,2018-11-30,297.79,1.0,60179958.0,306644666.7,17920989692.82,72,True,98.0
98,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,9147.27,2255,0.9081,3.79e+19,4141573575,US30LA,US8486371045,B424494,SPLK.OQ,SPLUNK,US,USD,NASDAQ,10101015.0,160393964,1.0,174.37,27967895503.0,0.0016080862533564353,2020-11-30,204.18,1.0,158838088.0,312845295.1,32431560807.84,71,True,99.0
99,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US8251,US29786A1060,BWTN5N1,ETSY.OQ,ETSY,US,USD,NASDAQ,40401010.0,126576797,1.0,218.48,27654498609.0,0.001590066690996731,2021-11-30,274.58,1.0,127102598.0,516724907.5,34899831358.84,83,,100.0
0,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,AAPL,US0378331005,2046251,AAPL.OQ,Apple Inc.,US,USD,NASDAQ,10102030.0,15908118000,0.9459,132.37,1990000000000.0,0.1610145383329955,2022-11-30,148.03,0.9459,16070752000.0,13344871369.0,2378953418560.0,1,True,1.0
1,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,MSFT,US5949181045,2588173,MSFT.OQ,Microsoft Corp.,US,USD,NASDAQ,10101015.0,7454473144,1.0,240.45,1790000000000.0,0.14483217267138793,2022-11-30,255.14,1.0,7464000000.0,7069214133.0,1904364960000.0,2,True,2.0
2,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,AMZN,US0231351067,2000019,AMZN.OQ,Amazon.com Inc.,US,USD,NASDAQ,40401010.0,10201654176,0.9015,84.92,781000000000.0,0.06319213790857763,2022-11-30,96.54,0.9015,10183000000.0,7988580719.0,983066820000.0001,3,True,3.0
3,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,US40C2,US02079K1079,BYY88Y7,GOOG.OQ,ALPHABET CLASS C,US,USD,NASDAQ,10101020.0,6086000000,1.0,89.15,543000000000.0,0.0439351227712646,2022-11-30,101.45,1.0,6267528340.0,2688521365.0,635840750093.0,4,True,4.0
4,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,GOOG,US02079K3059,BYVY8G0,GOOGL.OQ,ALPHABET INC. CL A,US,USD,NASDAQ,10101020.0,5973000000,1.0,88.44,528000000000.0,0.04272144534664403,2022-11-30,100.99,1.0,6015272440.0,3119153560.0,607482363715.6,5,True,5.0
5,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,US10YL,US88160R1014,B616C79,TSLA.OQ,TESLA,US,USD,NASDAQ,40101020.0,3157752449,0.8427,149.87,399000000000.0,0.03228381949490714,2022-11-30,194.7,0.8427,3108029775.0,17765514274.0,605133397192.5,6,True,6.0
6,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,NVDA,US67066G1040,2379504,NVDA.OQ,NVIDIA Corp.,US,USD,NASDAQ,10102010.0,2490000000,1.0,162.54,405000000000.0,0.032769290464755366,2022-11-30,169.23,1.0,2500000000.0,7809107372.0,423075000000.0,7,True,7.0
7,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,US20PD,US30303M1027,B7TL820,META.OQ,META PLATFORMS CLASS A,US,USD,NASDAQ,10101020.0,2248672204,1.0,114.48,257000000000.0,0.02079433987516575,2022-11-30,118.1,1.0,2280672002.0,5362340890.0,269347363436.19998,8,True,8.0
8,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,PEP,US7134481081,2681511,PEP.OQ,PepsiCo Inc.,US,USD,NASDAQ,45101020.0,1377709209,1.0,181.34,250000000000.0,0.020227957077009487,2022-11-30,185.51,1.0,1380084844.0,900924612.2,256019539410.44,9,True,9.0
9,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,PCCW,US22160K1051,2701271,COST.OQ,Costco Wholesale Corp.,US,USD,NASDAQ,40401010.0,442664000,1.0,458.63,203000000000.0,0.0164251011465317,2022-11-30,539.25,1.0,442962949.0,1068329770.0,238867770248.25,10,True,10.0
10,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,BRCM,US11135F1012,BDZ78H9,AVGO.OQ,BROADCOM,US,USD,NASDAQ,10102010.0,424475071,1.0,549.63,233000000000.0,0.01885245599577284,2022-11-30,551.03,1.0,403817700.0,1166289790.0,222515667231.0,11,True,11.0
11,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,CSCO,US17275R1023,2198163,CSCO.OQ,Cisco Systems Inc.,US,USD,NASDAQ,15101010.0,4108844167,1.0,47.4,195000000000.0,0.015777806520067397,2022-11-30,49.72,1.0,4140964037.0,867985849.9,205888731919.63998,12,True,12.0
12,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,U0026,US8725901040,B94Q9V0,TMUS.OQ,T-Mobile US Inc,US,USD,NASDAQ,15102015.0,1244154134,0.4777,141.62,84169358710.0,0.006810296700741178,2022-11-30,151.46,0.4818,1254010072.0,766963708.9,189932365505.12,13,True,13.0
13,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,TXN,US8825081040,2885409,TXN.OQ,Texas Instruments Inc.,US,USD,NASDAQ,10102010.0,907571712,1.0,167.61,152000000000.0,0.012298597902821767,2022-11-30,180.46,1.0,913707365.0,1010615318.0,164887631087.9,14,True,14.0
14,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,ADBE,US00724F1012,2008154,ADBE.OQ,ADOBE,US,USD,NASDAQ,10101015.0,464900000,1.0,328.76,153000000000.0,0.012379509731129805,2022-11-30,344.93,1.0,468000000.0,1363455839.0,161427240000.0,15,True,15.0
15,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,CMCSA,US20030N1019,2044545,CMCSA.OQ,Comcast Corp. Cl A,US,USD,NASDAQ,15102010.0,4313964319,1.0,33.98,147000000000.0,0.011894038761281577,2022-11-30,36.64,1.0,4403793980.0,914139335.1,161355011427.2,16,True,16.0
16,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,AMGN,US0311621009,2023607,AMGN.OQ,Amgen Inc.,US,USD,NASDAQ,20103015.0,533579206,1.0,265.7,142000000000.0,0.011489479619741387,2022-11-30,286.4,1.0,534199933.0,729789056.7,152994860811.19998,17,True,17.0
17,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,ALD,US4385161066,2020459,HON.OQ,Honeywell International Inc.,US,USD,NASDAQ,50203000.0,672322232,1.0,209.41,141000000000.0,0.011408567791433349,2022-11-30,219.55,1.0,673692317.0,607624856.0,147909148197.35,18,True,18.0
18,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,QCOM,US7475251036,2714923,QCOM.OQ,Qualcomm Inc.,US,USD,NASDAQ,10102010.0,1121000000,1.0,112.61,126000000000.0,0.010194890366812781,2022-11-30,126.49,1.0,1123000000.0,996858142.4,142048270000.0,19,True,19.0
19,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,NFLX,US64110L1061,2857817,NFLX.OQ,Netflix Inc.,US,USD,NASDAQ,40301010.0,445020494,1.0,288.3,128000000000.0,0.010356714023428857,2022-11-30,305.53,1.0,444705591.0,3069836916.0,135870899218.22998,20,True,20.0
20,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,AMD,US0079031078,2007849,AMD.OQ,ADVANCED MICRO DEVICES,US,USD,NASDAQ,10102010.0,1612356162,1.0,64.59,104000000000.0,0.008414830144035946,2022-11-30,77.63,1.0,1620507904.0,5698943825.0,125800028587.51999,21,True,21.0
21,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,INTC,US4581401001,2463247,INTC.OQ,Intel Corp.,US,USD,NASDAQ,10102010.0,4127000000,1.0,26.79,111000000000.0,0.008981212942192212,2022-11-30,30.07,1.0,4106000000.0,1194123516.0,123467420000.0,22,True,22.0
22,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,SBUX,US8552441094,2842255,SBUX.OQ,Starbucks Corp.,US,USD,NASDAQ,40501040.0,1147400000,1.0,98.3,113000000000.0,0.009143036598808288,2022-11-30,102.2,1.0,1146900000.0,743487940.2,117213180000.0,23,True,23.0
23,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,INTU,US4612021034,2459020,INTU.OQ,Intuit Inc.,US,USD,NASDAQ,10101015.0,281869879,1.0,383.52,108000000000.0,0.008738477457268098,2022-11-30,407.59,1.0,282077025.0,717090929.2,114971774619.75,24,True,24.0
24,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,GILD,US3755581036,2369174,GILD.OQ,Gilead Sciences Inc.,US,USD,NASDAQ,20103015.0,1254000000,1.0,86.42,108000000000.0,0.008738477457268098,2022-11-30,87.83,1.0,1254313448.0,606703395.7,110166350137.84,25,True,25.0
25,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,AUD,US0530151036,2065308,ADP.OQ,Automatic Data Processing Inc.,US,USD,NASDAQ,50205020.0,414827769,1.0,245.06,102000000000.0,0.00825300648741987,2022-11-30,264.14,1.0,416100000.0,435074421.0,109908654000.0,26,True,26.0
26,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,ISRG,US46120E6023,2871301,ISRG.OQ,Intuitive Surgical Inc.,US,USD,NASDAQ,20102010.0,353384570,1.0,261.01,92236906616.0,0.007463056751778321,2022-11-30,270.39,1.0,357111192.0,482177034.4,96559295204.87999,27,True,27.0
27,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,AMAT,US0382221051,2046552,AMAT.OQ,Applied Materials Inc.,US,USD,NASDAQ,10102020.0,860309377,1.0,103.99,89463572114.0,0.007238661186711739,2022-11-30,109.6,1.0,869947277.0,768522522.2,95346221559.2,28,True,28.0
28,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,KFT,US6092071058,B8CKK03,MDLZ.OQ,MONDELEZ,US,USD,NASDAQ,45102020.0,1365618508,1.0,65.7,89721135976.0,0.0072595011496922384,2022-11-30,67.61,1.0,1370566113.0,428819846.3,92663974899.93,29,True,29.0
29,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,US51NF,US70450Y1038,BYW36M8,PYPL.OQ,PayPal Holdings,US,USD,NASDAQ,50205015.0,1140027732,1.0,68.95,78604912121.0,0.006360067153702763,2022-11-30,78.41,1.0,1158039929.0,1210614263.0,90801910832.89,30,True,30.0
30,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,ADI,US0326541051,2032067,ADI.OQ,Analog Devices Inc.,US,USD,NASDAQ,10102010.0,514341531,1.0,165.14,84938360429.0,0.006872518035797492,2022-11-30,171.91,1.0,519806028.0,560065979.8,89359854273.48,31,True,31.0
31,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,PCLN,US09857L1089,BDRXDB4,BKNG.OQ,BOOKING HOLDINGS,US,USD,NASDAQ,40501015.0,38789388,1.0,1931.44,74919375559.0,0.006061863652175222,2022-11-30,2079.45,1.0,40623256.0,728952804.7,84474029689.2,32,True,32.0
32,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,REGN,US75886F1075,2730190,REGN.OQ,REGENERON PHARMS.,US,USD,NASDAQ,20103010.0,107190176,1.0,721.1,77294835914.0,0.006254066492571533,2022-11-30,751.7,1.0,108028048.0,576769352.9,81204683681.6,33,True,33.0
33,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,VRTX,US92532F1003,2931034,VRTX.OQ,Vertex Pharmaceuticals Inc.,US,USD,NASDAQ,20103015.0,256600000,1.0,291.59,74821994000.0,0.006053984332193045,2022-11-30,316.4,1.0,255755961.0,446189268.3,80921186060.4,34,True,34.0
34,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,CSX,US1264081035,2160753,CSX.OQ,CSX Corp.,US,USD,NASDAQ,50206020.0,2102408729,1.0,31.18,65553104170.0,0.005304021509661966,2022-11-30,32.69,1.0,2141241136.0,496615029.8,69997172735.84,35,True,35.0
35,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,US92NK,US60770K1079,BGSXTS3,MRNA.OQ,MODERNA,US,USD,NASDAQ,20103010.0,384180469,1.0,189.89,72952029258.0,0.005902682066046256,2022-11-30,175.91,1.0,397759517.0,688230471.5,69969876635.47,36,True,36.0
36,2022-12-19,SWUSACGV,STX US ACp USD GR,CH1169660672,Gross Return,USD,9203.91,2414,0.9517,37600000000000.0,4089334957,FISV,US3377381088,2342034,FISV.OQ,Fiserv Inc.,US,USD,NASDAQ,50205015.0,635028076,1.0,98.67,62658220259.0,0.005069791159683433,2022-11-30,104.36,1.0,639584348.0,430819015.4,66747022557.28,37,True,37.0
